file_path,emotion_code,emotion_label,actor_id,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39
../data/ravdess/Actor_01/03-01-05-01-02-02-01.wav,05,angry,01,-530.8293,44.267376,-2.8641326,8.589871,0.015043081,-3.4850922,-4.3523197,-6.5773487,-15.150324,-4.9910283,-2.5813372,-5.7878017,0.2829594,-5.1922517,-4.4530478,0.85584766,-9.178661,-1.5052661,-1.6770996,-4.91662,-6.2442837,-0.67234045,-4.392124,-3.5940738,-3.15838,-2.6730018,-5.671567,-1.450724,-3.1757793,-1.2181951,-0.95413303,-1.0732782,-0.0077911518,-1.9873586,-2.8056285,0.6419925,-1.1474907,1.1019418,-1.5296249,-1.3826658
../data/ravdess/Actor_06/03-01-01-01-02-02-06.wav,01,neutral,06,-710.5711,53.051273,-14.801418,8.403964,-0.16601409,-10.802906,-11.535567,-10.901442,-6.1201296,0.14787795,-8.3742285,-2.5629935,-5.523456,-4.261972,-4.936762,-4.1680517,-2.681928,-4.257407,-4.9969654,-4.868286,-1.0192888,-1.6492277,-3.7723851,0.22445504,-2.6512053,1.6840878,1.8222123,7.4288354,5.7038484,8.724299,2.9386637,6.8647738,5.9232955,9.140815,6.073258,7.6757917,3.8990445,3.1170995,2.066025,5.3287687
../data/ravdess/Actor_13/03-01-08-02-01-02-13.wav,08,surprised,13,-646.55646,55.284473,6.358398,10.104181,8.305063,4.578537,-5.027579,-2.1419187,-1.8109654,-0.6378984,1.0451171,-1.1157674,2.4645977,-0.01002225,-2.3892255,1.6089898,-3.1157389,0.18219858,1.7903602,1.44503,1.0085254,1.4647918,-0.06832371,-0.98231924,-0.08507842,1.6348053,0.4953439,3.20069,1.2318888,2.0024188,0.92297685,1.753442,0.272594,2.2188964,1.1053448,3.194429,0.9805202,1.1410649,-0.2776964,1.6020628
../data/ravdess/Actor_12/03-01-02-02-02-01-12.wav,02,calm,12,-673.5298,51.09042,4.091927,4.326718,2.441506,-4.402964,-4.2058663,-11.771553,-6.0321364,-7.9511857,-5.7883368,-1.1209571,-11.894045,-2.4305656,-1.7250177,-8.424661,-7.4676857,-3.2196271,-4.442542,-4.439327,-3.5073595,-0.585685,-3.2509494,0.7381969,0.016789217,4.1197176,3.2180865,5.9384446,0.02709942,5.3003907,1.6568414,5.7889237,4.047493,5.5344396,3.1140327,3.827857,2.781195,4.8029866,-1.1189803,-1.6643536
../data/ravdess/Actor_08/03-01-03-01-02-01-08.wav,03,happy,08,-657.29095,58.617462,0.9372658,18.93901,9.581891,-1.2384709,1.5025828,-7.4525104,0.8871638,-1.8683711,-1.391957,-2.4920309,-2.0525734,1.9664733,-1.1256429,-3.2555454,-3.0455606,2.1723914,-3.0804203,2.2749975,-0.4193681,0.38398403,-0.46709588,2.322388,-2.417976,0.33285478,-0.64702666,4.0395594,3.5095208,7.5318165,3.8255277,5.260509,2.5493615,4.4014196,4.9584107,5.6327677,4.046297,2.8692122,1.5485494,4.5355606
../data/ravdess/Actor_04/03-01-02-01-02-01-04.wav,02,calm,04,-649.0007,51.3759,-6.0624514,6.623452,-8.53977,-4.0042944,-8.75922,-13.475446,-8.887058,-4.508001,-3.0425632,-7.0127597,-2.2210002,-2.2536535,-6.240348,-3.0011442,-3.6055188,-5.208619,-4.761589,-0.8895223,-7.7094984,-1.9658083,-6.439776,0.88190204,1.5241102,5.153568,3.7048347,4.6976295,1.263143,4.746289,3.735371,8.593511,7.4905844,7.410547,1.7600327,0.29123363,-1.947302,0.4288223,1.9162105,2.4722762
../data/ravdess/Actor_16/03-01-03-02-02-01-16.wav,03,happy,16,-520.0863,29.789665,-9.49582,5.7967963,-5.9744425,-14.387771,-14.708279,-10.981912,-8.302332,-1.7950737,-12.477537,-5.797523,-4.2266994,-6.922263,-3.5185802,-5.728125,-5.888816,-6.1552863,-7.747065,-5.136867,-2.7984948,-1.232474,1.8581002,3.59387,-0.41246846,3.5213144,1.2892493,3.7627687,2.9418602,3.4604275,0.5431642,0.3797334,-2.6143873,0.1905198,-0.44231072,2.9239228,1.1641289,-0.07376679,-0.877331,2.4167871
../data/ravdess/Actor_03/03-01-04-02-02-02-03.wav,04,sad,03,-471.6132,56.512657,-6.448634,8.021735,3.909885,0.78775084,-10.7165165,-10.060941,-12.068987,-11.433295,-2.5220733,-6.6461515,-5.86166,-1.6879749,-4.656145,1.270066,-3.5284724,-3.2565598,0.4876699,-1.6523758,-6.8523927,-1.8361391,-1.3214943,-4.003122,-4.2317224,1.5126368,-2.0021966,1.5298388,0.84298646,3.47774,3.9646592,3.7727623,3.8506646,6.743711,5.977206,7.3273406,6.8406243,4.18211,1.064656,2.567697
../data/ravdess/Actor_06/03-01-03-01-02-02-06.wav,03,happy,06,-614.3838,41.683403,-29.96724,7.4777093,0.20265761,-19.117033,-10.926557,-15.603345,-6.837148,3.4588442,-11.017519,-3.9077263,-2.4843004,-7.281306,-4.165758,-4.7198067,-5.882858,-0.97127557,-7.16012,-8.056114,2.26844,0.10686539,0.49218032,6.451042,3.012803,4.2003474,2.0423386,2.5784502,2.53209,4.5988483,3.894292,8.748957,2.83382,3.8434956,1.4162136,2.1809254,2.6453385,1.485498,-0.72593474,1.4673879
../data/ravdess/Actor_11/03-01-06-02-02-01-11.wav,06,fearful,11,-440.6027,31.478586,-7.588043,2.353725,-2.119217,-4.801065,-2.384912,-7.694721,-11.187696,-5.2602053,-0.721823,-1.7527384,-5.47495,-3.3782713,-2.4318542,1.797196,-6.325835,-2.576205,-3.8995514,-2.199628,-3.648824,-1.4175576,2.982072,5.907671,2.841525,7.7613635,1.7034701,7.3165717,5.684058,5.311322,2.8017828,1.4980252,3.285388,3.738491,1.1243641,2.248887,-0.21167967,2.5725956,2.478076,1.5829617
../data/ravdess/Actor_21/03-01-02-02-02-01-21.wav,02,calm,21,-590.59656,70.0079,1.4231668,17.864355,14.092059,-4.7784553,2.357944,-8.790385,-7.766895,1.6831539,0.46800163,-3.041691,1.5960332,3.8909526,-1.021131,-1.0273784,-2.326792,1.4683822,-0.77835137,-2.448681,-4.7290416,1.621491,-4.548391,-4.0441484,-2.9111648,-2.0118065,-3.0528445,-0.73245454,-0.71326184,1.6272876,-1.5623041,-2.7593646,-2.5266087,-2.2113416,-1.4506907,0.37826458,-2.4148567,-2.744494,-3.676089,-0.5000791
../data/ravdess/Actor_04/03-01-03-01-01-02-04.wav,03,happy,04,-598.9671,39.636375,-20.287094,5.7025824,-6.8105197,-11.35649,-5.1394043,-15.260247,-8.590344,-2.932332,-7.2160583,-7.563582,-6.929523,-0.39189097,-8.544823,-2.1800504,-1.74614,1.0837058,0.7691413,4.222705,-0.3554174,4.329435,0.77223533,1.5687946,1.1530933,-0.8089771,0.21307443,2.3520427,0.7426578,0.94110966,-2.0781372,1.051546,1.2055881,1.9796649,-0.17147563,0.11690367,0.050019283,0.8907866,0.11301272,0.41947493
../data/ravdess/Actor_09/03-01-04-01-01-01-09.wav,04,sad,09,-804.2479,74.03578,12.956501,24.366169,19.558754,11.488704,1.0651054,-7.8167224,-1.1958169,4.0783606,0.5834855,1.8997864,3.5258665,0.5596892,-1.6304567,3.3751438,-0.22178082,1.0745575,-0.34734115,1.5112405,0.39901137,-0.14826792,-4.522776,1.2875005,-3.5119581,1.0975854,-1.6696408,-0.11996403,-0.4687144,0.43204248,-0.15736315,1.5104203,-2.1743133,0.48422068,-1.8519841,1.0234568,0.078974225,0.8742456,-2.942665,-0.8695062
../data/ravdess/Actor_20/03-01-03-01-01-01-20.wav,03,happy,20,-572.8164,34.408527,-14.77135,3.9322925,-8.077449,-12.511955,-6.8386197,-15.84443,-9.628416,-4.735819,-10.094336,-1.3581771,-9.728367,-1.9270574,-5.3485003,-6.42942,-2.3193364,-3.1907663,-2.9718733,-2.0729203,2.0756428,0.40090364,-0.40144658,0.80786157,1.5075088,2.2707088,1.6995935,1.2031739,-1.6389502,1.2949693,0.4675284,1.3074312,1.0285647,0.6453514,-2.354287,-0.9365566,-1.1844454,0.60990554,-0.6500484,0.364392
../data/ravdess/Actor_15/03-01-06-02-02-02-15.wav,06,fearful,15,-489.2159,41.87196,-9.969697,7.7412667,9.069706,-5.0960045,-1.7143165,-4.993439,-7.83128,3.1776676,-3.195292,0.43382758,1.432876,-1.8968148,1.2577652,0.29475015,-4.2048593,-0.5889756,-0.4627451,-0.55664206,-3.8787773,0.95878166,-1.5845623,-2.0195756,-3.580542,0.2596483,-3.648133,0.6977926,-4.493813,0.96646875,-1.1809516,0.100087956,2.0684905,3.48074,5.798983,8.36563,8.838547,9.480554,7.5509114,5.206193
../data/ravdess/Actor_14/03-01-04-01-02-02-14.wav,04,sad,14,-676.4511,41.666775,8.428701,10.835909,-5.055442,-2.9257758,-9.881306,-10.149498,-2.4636052,-6.1467857,-3.2205462,-3.4776483,-2.6760345,-2.1989698,-3.848672,-1.6967415,-3.5636065,-0.34865925,-4.123478,0.07463662,-3.8570533,-0.80338633,0.32603493,4.8280444,0.6249215,5.197084,0.85506517,3.064137,0.46381578,2.0249178,1.4542028,4.8456216,2.9678032,3.2591972,1.290925,2.054595,0.69940627,2.1066647,0.90808123,0.061195698
../data/ravdess/Actor_24/03-01-07-01-02-02-24.wav,07,disgust,24,-568.03015,51.20515,-17.660025,5.520024,-11.971017,-12.097885,-14.182861,-15.737519,-13.764917,-3.1984243,-8.220557,-6.32093,-1.2870802,-7.663492,-4.609149,-4.966298,-5.692876,-1.9329869,-6.5738735,-3.8765533,-4.869411,-4.5591884,-3.987632,-4.0306897,-5.3819523,-2.8773997,-3.0449996,-1.2077966,-0.3705694,1.4420807,2.1016703,2.406181,3.650967,3.985027,2.5140753,2.1348886,0.07567071,0.39174232,0.050257076,0.4547814
../data/ravdess/Actor_17/03-01-03-02-01-02-17.wav,03,happy,17,-417.975,33.882317,-4.2771435,3.581803,0.16259904,1.3603492,-2.0349865,-5.9920883,-6.419454,-1.2584411,-1.7545139,-4.137938,-1.4698563,-4.313213,-3.6041138,-0.6694691,-4.7975135,0.41415775,-0.72900474,0.33556274,1.5094022,3.3550184,1.5409588,6.0507903,4.634488,5.9821978,2.5399406,4.1518617,2.3857903,3.7503824,3.4727142,3.9853199,3.9333944,4.8072753,3.616744,3.4285586,3.4219358,4.100767,1.748624,1.5739672
../data/ravdess/Actor_18/03-01-05-01-02-01-18.wav,05,angry,18,-544.0694,38.23803,-10.403605,-1.4367192,-7.756021,-9.004867,-4.120344,-13.219693,-14.917849,-3.892212,-5.250088,-5.372696,-5.9114547,-5.2867937,-3.9762728,-6.7291846,-5.271859,-3.9017453,-4.3466506,-3.2963817,-1.9907916,-2.446304,-2.776782,0.060193148,1.595214,3.7303185,3.1738436,4.0222297,1.4688201,2.9146674,-1.0491476,-0.087476335,-1.227267,1.1932245,0.92403203,2.2161794,0.93154186,0.34934825,-0.92344606,-0.13281137
../data/ravdess/Actor_16/03-01-04-01-01-01-16.wav,04,sad,16,-672.79675,44.611713,0.18129434,11.717804,-3.714228,-4.868635,-11.4453,-8.68859,-2.2597804,-4.1329827,-8.029988,-3.3266423,-0.55916023,-5.92927,-2.590345,-4.157698,-4.5700827,-0.9249426,-5.481753,-2.806504,-3.493516,-3.6393661,-3.456574,-5.24258,-3.673389,-0.790146,1.2941015,2.883661,2.1198559,2.3311546,-1.118517,2.2849538,-0.5663585,1.7039993,-0.4030802,2.2348194,-1.968577,0.8237802,-1.3613724,2.1290822
../data/ravdess/Actor_04/03-01-04-02-01-02-04.wav,04,sad,04,-499.68155,17.458511,-14.90823,-2.7058265,-10.538855,-10.712952,-4.0934663,-12.201355,-7.9325395,-0.6316342,-1.8222833,0.68342423,1.6654308,12.974843,8.545638,8.900881,2.4734154,1.3928612,2.0718405,2.4746616,-2.313619,0.34231535,0.15378481,0.08425482,-1.5195224,1.0423917,-0.32721883,2.7030292,0.29217136,-0.22405191,-0.9184195,2.0334103,0.67788684,2.0485942,-1.7558805,1.6672931,-1.8625675,0.012024675,0.064845055,2.2260382
../data/ravdess/Actor_22/03-01-07-02-02-01-22.wav,07,disgust,22,-573.39996,36.790554,-12.6182165,2.5387938,-4.8161073,-7.81246,-16.527117,-7.2972198,-10.851667,-0.45156837,-7.165036,-9.31473,-0.38721207,-9.736472,-1.1063253,-6.9557133,-7.8755245,-2.6568694,-6.1930194,-5.485617,-5.651158,-3.8710032,-7.04891,-3.4395578,-5.4354625,0.6189654,-0.7458739,3.4933045,3.782417,3.5980601,3.7633188,3.9293911,2.8662224,5.570876,4.8156257,6.358664,3.8209493,3.5090117,0.299696,2.8435273
../data/ravdess/Actor_14/03-01-05-01-01-01-14.wav,05,angry,14,-599.6231,30.096987,-6.866103,4.296651,-11.944185,-6.622543,-6.091554,-9.249602,-3.298639,-7.1509976,-6.407582,-5.8760314,-4.2228746,-0.97636306,-1.7047223,0.3868872,-1.3961495,-0.09504191,-1.087534,2.721109,1.3190994,2.8977213,0.57515687,0.21188296,-3.271912,1.0728629,-0.52222,0.2256028,-1.9127256,3.1165283,1.2609817,0.14674422,-1.0639089,2.259256,0.64545476,2.5570014,0.49016145,1.4873475,-1.259887,-0.046704464
../data/ravdess/Actor_11/03-01-01-01-02-01-11.wav,01,neutral,11,-699.5246,57.129974,22.601545,20.58691,10.934581,5.699135,5.1323686,0.81273395,-1.7865862,1.435977,2.8407195,-0.62498564,-0.56504184,0.35730904,1.6485211,4.144742,-0.51601154,-0.11612436,0.05989351,0.038377736,-3.3495016,0.24769719,-0.18987662,0.038790386,-2.2983124,1.1144692,-2.19939,1.4566051,-0.9096134,1.0442452,-0.19367214,0.918394,-0.7503735,0.6607216,-1.6078137,-0.8816355,-1.8611627,0.044723954,-2.2330031,-0.21000713
../data/ravdess/Actor_10/03-01-03-02-01-02-10.wav,03,happy,10,-389.27267,32.408558,-26.381165,-1.0842646,0.145434,-17.258318,-12.371322,-18.894285,-14.545598,0.38169023,-12.051966,-11.026863,0.36496577,-2.2972791,5.930926,8.420773,5.3175597,8.938851,2.1547186,-2.9560907,-5.405463,4.4517164,-3.9850912,-0.5742166,-4.3062744,-1.1718438,-0.10610426,2.0135682,1.5944746,1.3153297,2.6315267,3.5972004,0.3097312,3.6714165,-1.750979,0.316013,-1.236765,-0.86232185,-2.7186706,-1.1101558
../data/ravdess/Actor_19/03-01-02-02-02-02-19.wav,02,calm,19,-703.18176,66.35715,20.432518,25.90258,14.337355,12.698691,-1.725947,-2.0504417,-8.252956,1.1598787,-0.7581985,-2.1705384,3.5550609,1.475876,2.5916724,8.828932,-3.137608,-5.34361,5.7433257,-0.5856927,-4.070734,2.8930357,-4.467349,-0.66210324,-1.0659444,0.3509034,0.44830593,1.8998551,0.9296084,-0.7446821,-1.6101047,0.52908564,0.11994327,3.5751867,0.67775905,2.2327914,-1.3965139,-1.5681953,-1.1495003,-0.5101033
../data/ravdess/Actor_10/03-01-08-02-02-01-10.wav,08,surprised,10,-444.25198,34.59674,-6.22568,-5.8585873,-1.6350039,-9.584788,-6.85531,-8.922427,-10.052692,-1.9948903,-10.465378,-9.200804,-5.1197124,-7.6986265,-3.0350862,-3.6629875,-1.0479995,5.2906947,5.695423,4.642811,5.2973447,5.5361724,-2.7299926,0.8584441,-3.7482576,0.6755901,-2.4442892,1.9227877,-1.8571758,-0.025242021,1.179394,-0.22111481,0.6160875,1.0078974,1.4194765,1.4117036,1.1961645,2.2048786,1.4893413,0.8923588
../data/ravdess/Actor_10/03-01-03-02-01-01-10.wav,03,happy,10,-368.76047,35.37936,-30.616266,-1.8428165,-4.069356,-22.080816,-10.706038,-20.744633,-16.658773,0.9068197,-14.629668,-10.207644,-1.8648676,-8.6563225,0.9639564,4.50903,1.5189893,10.509045,8.011598,2.9226177,-0.26076573,3.202238,-3.6170845,-1.0828362,-3.115576,-0.50920105,-1.7598656,-2.463811,-0.6967222,-1.6311511,0.8505578,1.8499833,-2.1984277,3.8799698,0.617294,3.370622,0.112352304,3.3624823,-0.19173193,-0.48273402
../data/ravdess/Actor_22/03-01-03-02-01-02-22.wav,03,happy,22,-497.52267,35.862816,-14.676251,-4.99577,-1.3775095,-10.426267,-15.622965,-12.20968,-14.3183,-3.1528516,-5.741553,-12.223313,-4.6144567,-6.272814,-5.113497,-10.46911,-7.770899,-2.627286,-3.19603,0.46642423,1.1656185,2.9013891,-1.1644342,3.7610414,0.4125651,5.609008,2.6357918,1.9411073,-2.5638826,2.0070555,-0.7137254,1.1828753,-0.97263694,-0.3948472,-2.4525046,2.2956965,2.9151816,2.311037,-0.76012814,1.7900203
../data/ravdess/Actor_23/03-01-01-01-01-01-23.wav,01,neutral,23,-644.43164,61.691525,-4.2311883,8.771252,12.1218815,-6.0974197,-3.8225856,-4.38663,-9.30909,-5.888473,0.7016762,-5.022706,-1.4691705,-1.502982,-3.6553807,2.5381956,-5.50947,-2.7050543,-2.5512831,-2.0692842,-4.5194287,-1.8846637,-4.5772367,-1.9667162,-4.0832996,0.034719143,-4.186186,-1.4090344,-2.3651633,-1.5132625,-2.7578487,-1.0864782,-3.4136934,-1.0120395,-3.3654048,0.5975141,-1.0975851,0.5146435,-1.1111262,0.80160224
../data/ravdess/Actor_08/03-01-02-02-02-01-08.wav,02,calm,08,-714.2014,64.01109,17.862207,20.185398,8.561496,8.227396,6.643293,-4.1777983,-2.0274842,-1.2583514,-0.14881158,-6.197765,-0.8226932,-1.0828505,-3.0474195,-2.920923,-0.8374682,2.3234327,1.7178962,2.077211,-1.077782,0.26451412,-0.64596266,2.0814176,-2.9045699,1.1850398,-0.94879746,2.371911,0.91393286,5.6417184,2.0541139,5.76295,5.0239205,9.687722,6.799616,8.020754,4.93709,4.739249,2.6232507,3.5061312
../data/ravdess/Actor_06/03-01-02-01-02-02-06.wav,02,calm,06,-679.65686,62.071774,-8.461224,2.5809357,4.202793,-11.273902,-22.04398,-11.232704,-0.3783691,1.8081421,-10.190519,-3.7769554,-3.312509,-6.191354,-4.3634434,-1.596011,-5.4432645,-2.6172154,-5.5972238,-4.9868274,-1.6579232,-1.0556037,-2.5389063,-2.6224878,-4.5663075,-2.0805614,-1.3493487,2.8512318,2.8274426,7.9330373,3.1169171,7.1207156,3.9231749,9.960282,5.623383,9.3609295,4.2436504,4.6340003,5.6610394,8.463696
../data/ravdess/Actor_03/03-01-03-01-01-02-03.wav,03,happy,03,-518.686,60.042294,-13.127339,-1.508281,-3.8239796,-0.08243052,-13.794615,-11.445926,-9.528759,-11.950621,2.020476,-9.762902,-5.4783645,-2.3400493,-7.711185,-3.6860266,-7.32073,-3.5890465,-2.467592,-6.118247,-7.3779125,-2.8694575,-5.14181,-0.86973786,-2.5079014,0.04434512,-1.8311306,1.5109903,4.8807397,3.5027502,3.957132,5.3612432,2.1872542,4.0088058,2.938755,2.5839043,-0.71512604,-1.375585,-3.1423547,2.6412256
../data/ravdess/Actor_20/03-01-04-01-02-02-20.wav,04,sad,20,-795.28186,44.76906,-1.8909981,13.641995,-0.08262279,5.2937164,-6.8629394,-14.351245,-8.375112,-0.11432492,-3.037451,-5.556241,-2.8404047,0.3387483,-6.263825,-5.281838,-5.379631,-2.238711,-2.2794955,-3.387541,-4.593004,-1.6388943,-4.4776425,0.6790793,-2.4246395,-1.1734508,-0.92501456,-1.0113243,-2.8277533,0.8519274,-1.8956268,0.063965395,-1.4366477,1.3127006,1.0063969,2.7825575,0.9558849,2.1603231,-0.88780445,0.40645826
../data/ravdess/Actor_14/03-01-05-02-02-02-14.wav,05,angry,14,-425.39883,25.544855,-22.258791,-3.4773605,-21.862026,-13.384576,-4.2806363,-19.718616,-5.521126,-7.535854,-6.905658,-1.4979147,-6.297994,3.1648414,-0.882928,3.227053,3.029408,1.25681,-4.7080526,-0.48852733,0.25937283,0.69893444,0.23681352,-0.64510417,-3.9515471,-0.82499623,-0.8631775,-1.9984838,-2.2094276,1.056321,1.5303462,1.5456965,-1.9326422,1.4411778,-0.6765071,0.7351808,-0.5066614,1.3881512,-2.2258105,-0.43171886
../data/ravdess/Actor_20/03-01-08-02-02-01-20.wav,08,surprised,20,-496.97263,32.771957,-25.746128,2.8428419,-8.91668,-9.610417,-9.26302,-22.2606,-13.259588,-3.6816773,-13.249469,-6.624546,-6.3879356,-2.446299,-8.605748,-6.9627366,-1.2505386,2.5553596,1.7779745,2.3984635,6.100401,1.1800662,0.37231365,3.871927,1.1261069,2.5732446,0.62266517,1.8655164,0.63018686,2.9944732,-1.0149132,2.640225,-1.6364064,1.5702044,-0.9584584,2.28118,0.5220975,1.9970644,-0.24691957,2.072277
../data/ravdess/Actor_02/03-01-02-02-01-01-02.wav,02,calm,02,-644.26904,43.54719,-5.838417,7.798074,-6.138195,-5.0176806,-4.065014,-7.9815655,-6.299098,-2.2558682,-4.6757936,-6.6697474,-5.13491,-1.9096932,-6.4803224,-3.9366329,-5.5315876,-3.3061886,-5.004735,-3.2957208,-1.8832545,-4.124183,-1.9002831,-1.8041734,-2.5012262,-1.056072,-0.6002088,1.7700199,2.0504384,1.9387509,-0.16792202,1.8804517,0.9692191,4.511663,4.101114,7.4908557,2.563345,3.3058522,0.99725443,0.60727555
../data/ravdess/Actor_16/03-01-06-01-02-02-16.wav,06,fearful,16,-550.81915,37.23245,-5.966861,4.732355,-2.0085783,-9.404682,-14.451254,-14.265596,-8.414461,0.75880015,-12.590664,-7.83936,1.5324706,-6.7204256,-6.0384617,-4.2860065,-5.639622,-3.1163664,-4.2891555,-4.3000746,-0.21320096,0.738054,1.9807006,4.093762,1.0255638,5.7975883,0.36277756,1.6387725,-0.120878346,-0.3586246,-0.47404823,0.5731844,-1.2606056,0.8021692,-1.1039237,1.285521,-0.39798108,1.5259098,-0.47698835,0.913607
../data/ravdess/Actor_09/03-01-01-01-02-01-09.wav,01,neutral,09,-763.7809,66.20733,16.178612,20.421858,13.010476,6.7123027,0.087843895,-4.4293265,-0.32242903,1.7138634,-5.4619274,2.2052736,0.13145818,-0.58449006,0.6594947,1.203647,-0.08763228,1.4834524,-3.1773825,3.2141852,-1.2659749,-1.593376,-4.076727,-0.10069466,-2.9929886,-1.5052106,-2.4414587,-1.3864532,-2.234998,-0.56220776,-3.4735255,-0.46583182,-3.3274963,-0.7500233,-1.7032597,0.23275812,-2.2068996,-0.853096,-3.8802376,-0.90894866
../data/ravdess/Actor_11/03-01-08-02-01-02-11.wav,08,surprised,11,-505.66016,33.842857,3.099799,4.467868,-2.2829092,0.29113838,-2.083665,-0.28457084,-7.2274933,-3.0466287,1.9970713,-3.0945854,-4.910266,-2.6963675,-2.1548367,-3.5711992,-4.4635367,-1.399427,-2.8270628,0.5196164,-1.8491541,3.708322,1.0713779,4.4067574,4.3759274,7.042111,5.3860846,6.058268,0.6543595,2.2858207,0.69670457,3.1519184,1.7064528,2.4019418,0.6311195,-0.078114524,-1.864187,1.6881016,-0.14336136,1.0624886
../data/ravdess/Actor_17/03-01-08-02-02-01-17.wav,08,surprised,17,-451.5745,33.759045,5.180044,9.241871,-1.3843293,2.4383843,0.67528605,0.96156526,-4.223878,0.7987751,-0.40419397,-3.6614516,-1.4511117,-2.0380332,-3.351778,-0.39010763,-3.7923436,0.45622826,2.2050087,-0.10185682,-0.1234692,4.5382824,2.0541477,4.8849587,4.4597735,6.5952587,3.092632,5.0500126,3.0326836,4.5773764,2.6315258,3.5728014,2.412848,3.339555,3.805977,5.9666386,3.2924187,3.854291,2.910729,4.2058177
../data/ravdess/Actor_15/03-01-05-01-01-01-15.wav,05,angry,15,-537.4676,55.691093,-5.4909344,12.152188,8.636639,-4.979621,3.4193616,1.1733804,-5.473832,1.5584158,-0.45669904,0.94351655,-1.1226754,0.026127275,1.5721439,1.5982326,-0.99102217,-0.26944378,-0.123759516,0.47162545,-1.8355705,1.5140356,-1.6033303,-0.36212355,-1.09673,0.66327214,-1.7134644,1.7330436,-0.52991027,1.0333642,0.8417406,4.300576,2.2604868,2.883797,1.3254731,0.7240358,0.04809949,1.3513865,1.5843544,3.121267
../data/ravdess/Actor_24/03-01-04-02-02-01-24.wav,04,sad,24,-575.9138,50.892864,-5.263404,3.454928,-6.1489706,-10.633179,-17.49072,-18.668283,-15.518705,-2.5239246,-16.379759,-4.9734516,0.23557742,-8.701327,-0.9187861,-7.6627607,-5.8439527,-0.2533658,-4.960618,-1.1215883,0.7294899,0.7073071,-1.1739964,3.6859128,0.27485782,3.3706193,2.616272,3.978421,2.9535422,1.6735226,-1.1976701,-2.1480534,-3.6344874,-0.9733745,-2.6505504,-0.82783324,-1.444933,-1.3624601,-2.8414454,-1.1224087
../data/ravdess/Actor_14/03-01-06-02-02-01-14.wav,06,fearful,14,-495.87396,12.857048,-25.855654,-4.2394195,-14.9303875,-16.359148,-7.6033263,-20.304937,-4.7013826,-8.0001955,-14.535096,-1.0799041,-1.8693405,8.12587,4.819569,6.727701,6.7230234,3.8007052,-2.7749996,0.36418384,-0.70500165,-4.2954245,-3.9232607,-1.5441043,-2.113411,-0.03385325,-0.6741048,-0.3233647,0.3845192,-0.42478564,-2.3865669,2.486172,-2.7052226,2.1045442,-1.2833583,1.0412802,0.13713853,1.2383739,1.2100978,0.48338965
../data/ravdess/Actor_15/03-01-07-02-02-01-15.wav,07,disgust,15,-545.84296,66.32019,-8.267576,8.4806,12.4989805,-1.2463058,-0.3174034,-5.661654,-1.6594234,1.8693224,-0.28794327,3.427722,2.5637496,-0.03542269,4.573309,2.0367396,-0.9681117,0.46538016,2.0301769,0.7123244,-1.1650649,2.3218532,-0.7944282,3.0529733,-0.08887669,0.7076445,-0.43242806,3.638465,-1.4564828,2.741911,0.07598632,2.3561919,1.2276309,1.5057496,0.34149575,3.325922,0.7404944,3.206955,2.288605,2.6522808
../data/ravdess/Actor_01/03-01-03-01-01-02-01.wav,03,happy,01,-631.407,62.999477,-5.81921,15.460053,6.5266376,-1.5888863,-6.5974183,-4.806329,-13.677246,-1.3645005,0.13336559,-6.366864,3.4054472,-3.9404109,-2.1858325,3.2448363,-7.840127,-2.7657783,0.2946024,-1.7035341,-6.209854,-0.05258583,-3.6594772,-5.5364003,-0.5274127,-1.0415542,-3.5720434,-0.56174326,-3.7607324,-1.1737202,-1.6179535,-3.446038,-1.6974651,-2.9603088,-3.1057081,-1.6062303,-1.1414217,-2.0415545,-2.3534505,-1.022989
../data/ravdess/Actor_03/03-01-03-02-01-02-03.wav,03,happy,03,-396.15756,44.288467,-16.906322,-3.5465307,-12.570479,-1.2056885,-13.956591,-12.861632,-11.221938,-15.224036,3.2297616,-10.0211935,-6.9288206,0.1969266,-10.855564,-3.5914738,-8.030105,-2.694129,-4.514345,-7.183329,-9.777444,-0.161858,-6.3649015,4.1741495,5.565234,8.747763,9.882142,12.947436,8.312469,5.0474534,0.98044544,2.0567386,0.16905451,2.127508,3.445432,4.3484306,0.22489905,0.9899258,-0.20980321,1.4091963
